participant_id,participant_hash,item_order,latin_square_group,experimental_condition,word_position,word_index_0based,word,word_raw,cs_point,first_pass_reading_time,first_pass_move_direction,num_reread_events,rereading_time,total_reading_time,had_regression,newline_flag,parse_status,suitability,error_rate,accuracy,surprisal,surprisal_z,log_reading_time,surprisal_raw
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,21,20.0,der,der,0,428.0,forward,0,0.0,428.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,13.487493114759731,-0.5796693187003769,6.059123195581797,13.487493114759731
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,22,21.0,Mann,Mann,0,402.0,forward,0,0.0,402.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,15.85879816002338,-0.3440497148521084,5.996452088619021,15.85879816002338
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,23,22.0,zu,zu,0,400.0,forward,0,0.0,400.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,10.465383704851908,-0.8799546925163113,5.991464547107982,10.465383704851908
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,24,23.0,"mir,",mir%2C,0,352.0,forward,0,0.0,352.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,19.340979047184906,0.0019496675553914954,5.863631175598097,19.340979047184906
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,25,24.0,şu,şu,1,648.0,forward,0,0.0,648.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,19.1154974091529,-0.020454828371556037,6.473890696352274,19.1154974091529
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,26,25.0,çantayı,çantayı,0,615.0,forward,0,0.0,615.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,20.805068729841203,0.14742577646632216,6.421622267806518,20.805068729841203
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,27,26.0,açın,açın,0,1580.0,forward,0,0.0,1580.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,18.077718321455336,-0.12357150583728937,7.365180126021013,18.077718321455336
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,28,27.0,ne.,ne.,1,409.0,forward,0,0.0,409.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,17.974740613563515,-0.1338036633520455,6.013715156042802,17.974740613563515
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,29,28.0,Aber,Aber,0,714.0,forward,0,0.0,714.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,15.71885794080812,-0.35795457246618795,6.570882962339584,15.71885794080812
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,30,29.0,so,so,0,565.0,forward,0,0.0,565.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,17.651116043920744,-0.16595991969160812,6.336825731146441,17.651116043920744
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,31,30.0,voll,voll,0,361.0,forward,0,0.0,361.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,17.55958962885397,-0.17505424422938085,5.8888779583328805,17.55958962885397
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,32,31.0,Dings,Dings,0,514.0,forward,0,0.0,514.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,22.761001276740995,0.34177278921146,6.2422232654551655,22.761001276740995
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,33,32.0,tipi,tipi,1,353.0,forward,0,0.0,353.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,26.278365686685436,0.691268106364536,5.8664680569332965,26.278365686685436
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,34,33.0,böyle.,böyle.,0,643.0,forward,0,0.0,643.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,19.856783910207817,0.05320150364084807,6.466144724237619,19.856783910207817
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,35,34.0,So,So,1,598.0,forward,0,0.0,598.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,13.324061441297822,-0.5959083539245749,6.393590753950631,13.324061441297822
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,36,35.0,ein,ein,0,547.0,forward,0,0.0,547.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,17.38200309529545,-0.19269974655284672,6.304448802421981,17.38200309529545
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,37,36.0,unhöflicher.,unhöflicher.,0,622.0,forward,0,0.0,622.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,38.04885280829123,1.860817135171816,6.432940092739179,38.04885280829123
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,38,37.0,Das,Das,0,409.0,forward,0,0.0,409.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,17.915186461222742,-0.13972113306353606,6.013715156042802,17.915186461222742
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,39,38.0,siehst,siehst,0,520.0,forward,0,0.0,520.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,12.77086754997734,-0.6508752700472208,6.253828811575473,12.77086754997734
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,40,39.0,du,du,0,364.0,forward,0,0.0,364.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,10.078771521226535,-0.9183695770671921,5.8971538676367405,10.078771521226535
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,41,40.0,ihm,ihm,0,382.0,forward,0,0.0,382.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,13.838204263982792,-0.5448216628873218,5.945420608606575,13.838204263982792
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,42,41.0,"an,",an%2C,0,388.0,forward,0,0.0,388.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,9.540777456589309,-0.9718261952427965,5.961005339623274,9.540777456589309
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,43,42.0,ne.,ne.,0,352.0,forward,0,0.0,352.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,12.047559427313022,-0.7227452193238028,5.863631175598097,12.047559427313022
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,44,43.0,Ich:,Ich:,0,563.0,forward,0,0.0,563.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,29.367064027284925,0.9981699454478082,6.333279628139691,29.367064027284925
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,45,44.0,Scheiße,Scheiße,0,537.0,forward,0,0.0,537.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,20.680996317925157,0.13509758925036333,6.285998094508865,20.680996317925157
Bemule16,be555773996213fb9bd87c773ae933c2,7,6,cs_tr_de_1,46,45.0,ne.,ne.,0,497.0,forward,0,0.0,497.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,11.442554730524211,-0.7828602042214426,6.208590026096629,11.442554730524211
Bemule16,be555773996213fb9bd87c773ae933c2,8,7,cs_tr_de_1,2,1.0,sonra,sonra,0,229.0,forward,0,0.0,229.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,35.8353397814024,1.640876194401566,5.43372200355424,35.8353397814024
Bemule16,be555773996213fb9bd87c773ae933c2,8,7,cs_tr_de_1,3,2.0,Weiterausbildung,Weiterausbildung,1,1248.0,forward,0,0.0,1248.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,62.03691039896336,4.244338663915161,7.129297548929373,62.03691039896336
Bemule16,be555773996213fb9bd87c773ae933c2,8,7,cs_tr_de_1,4,3.0,"yaptırdılar,",yaptırdılar%2C,1,825.0,forward,0,0.0,825.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,33.714878999658794,1.430181188979069,6.715383386334681,33.714878999658794
Bemule16,be555773996213fb9bd87c773ae933c2,8,7,cs_tr_de_1,5,4.0,bize,bize,0,369.0,forward,0,0.0,369.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,14.988626484550672,-0.43051244383098075,5.910796644040527,14.988626484550672
Bemule16,be555773996213fb9bd87c773ae933c2,8,7,cs_tr_de_1,6,5.0,dediler,dediler,0,655.0,forward,0,0.0,655.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,15.642093140630204,-0.36558214102534015,6.484635235635252,15.642093140630204
Bemule16,be555773996213fb9bd87c773ae933c2,8,7,cs_tr_de_1,7,6.0,ki,ki,0,367.0,forward,0,0.0,367.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,14.69239806325974,-0.45994654106472876,5.905361848054571,14.69239806325974
Bemule16,be555773996213fb9bd87c773ae933c2,8,7,cs_tr_de_1,8,7.0,"didaktisch,",didaktisch%2C,1,873.0,forward,0,0.0,873.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,55.14311379421992,3.559351454755998,6.771935555839602,55.14311379421992
Bemule16,be555773996213fb9bd87c773ae933c2,8,7,cs_tr_de_1,9,8.0,methodisch,methodisch,0,493.0,forward,0,0.0,493.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,17.893201574997647,-0.14190561379635133,6.20050917404269,17.893201574997647
Bemule16,be555773996213fb9bd87c773ae933c2,8,7,cs_tr_de_1,10,9.0,olarak,olarak,1,548.0,forward,0,0.0,548.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,13.889567914558874,-0.5397180246923499,6.306275286948016,13.889567914558874
Bemule16,be555773996213fb9bd87c773ae933c2,8,7,cs_tr_de_1,11,10.0,biraz,biraz,0,535.0,forward,0,0.0,535.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,10.525695956717684,-0.8739618958829996,6.282266746896006,10.525695956717684
Bemule16,be555773996213fb9bd87c773ae933c2,8,7,cs_tr_de_1,12,11.0,daha,daha,0,407.0,forward,0,0.0,407.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,12.280140509172645,-0.6996353024955893,6.008813185442595,12.280140509172645
Bemule16,be555773996213fb9bd87c773ae933c2,8,7,cs_tr_de_1,13,12.0,eksiksiniz.,eksiksiniz.,0,1289.0,forward,0,0.0,1289.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,27.620573328467067,0.8246336695468742,7.161622002939187,27.620573328467067
Bemule16,be555773996213fb9bd87c773ae933c2,9,8,cs_tr_de_1,2,1.0,benim,benim,0,653.0,forward,0,0.0,653.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,17.210759281900746,-0.20971501818739122,6.481577129276431,17.210759281900746
Bemule16,be555773996213fb9bd87c773ae933c2,9,8,cs_tr_de_1,3,2.0,asıl,asıl,0,890.0,forward,0,0.0,890.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,35.52813198768039,1.6103511555414418,6.7912214627261855,35.52813198768039
Bemule16,be555773996213fb9bd87c773ae933c2,9,8,cs_tr_de_1,4,3.0,Fremdsprachem,Fremdsprachem,1,997.0,forward,0,0.0,997.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,48.00876711950648,2.8504625074778995,6.904750769961838,48.00876711950648
Bemule16,be555773996213fb9bd87c773ae933c2,9,8,cs_tr_de_1,5,4.0,Türkischdir.,Türkischdir.,0,1203.0,forward,0,0.0,1203.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,29.093075026542365,0.9709456202001185,7.0925737159746784,29.093075026542365
Bemule16,be555773996213fb9bd87c773ae933c2,10,9,cs_tr_de_1,2,1.0,için,için,0,1128.0,forward,0,0.0,1128.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,16.183567446190292,-0.31177971622769063,7.028201432058005,16.183567446190292
Bemule16,be555773996213fb9bd87c773ae933c2,10,9,cs_tr_de_1,3,2.0,de,de,0,551.0,forward,0,0.0,551.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,15.187066946422211,-0.4107948359647853,6.311734809152915,15.187066946422211
Bemule16,be555773996213fb9bd87c773ae933c2,10,9,cs_tr_de_1,4,3.0,her,her,0,480.0,forward,0,0.0,480.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,15.794605979554138,-0.3504280322105306,6.173786103901937,15.794605979554138
Bemule16,be555773996213fb9bd87c773ae933c2,10,9,cs_tr_de_1,5,4.0,iki,iki,0,381.0,forward,0,0.0,381.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,12.933136620719416,-0.634751754331079,5.942799375126701,12.933136620719416
Bemule16,be555773996213fb9bd87c773ae933c2,10,9,cs_tr_de_1,6,5.0,taraf,taraf,0,493.0,forward,0,0.0,493.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,36.75988824349431,1.7327419553300174,6.20050917404269,36.75988824349431
Bemule16,be555773996213fb9bd87c773ae933c2,10,9,cs_tr_de_1,7,6.0,zwanzig,zwanzig,1,599.0,forward,0,0.0,599.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,51.72673484513971,3.219890339794998,6.395261598115449,51.72673484513971
Bemule16,be555773996213fb9bd87c773ae933c2,10,9,cs_tr_de_1,8,7.0,"istiyor,",istiyor%2C,1,447.0,forward,0,0.0,447.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,36.18631647183839,1.6757502351436793,6.102558594613569,36.18631647183839
Bemule16,be555773996213fb9bd87c773ae933c2,10,9,cs_tr_de_1,9,8.0,wo,wo,1,437.0,forward,0,0.0,437.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,29.46695155090604,1.0080950534772455,6.07993319509559,29.46695155090604
Bemule16,be555773996213fb9bd87c773ae933c2,10,9,cs_tr_de_1,10,9.0,bist,bist,0,540.0,forward,0,0.0,540.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,13.50082796157703,-0.5783443304493946,6.29156913955832,13.50082796157703
Bemule16,be555773996213fb9bd87c773ae933c2,10,9,cs_tr_de_1,11,10.0,du,du,0,353.0,forward,0,0.0,353.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,5.78655028470937,-1.3448568691164766,5.8664680569332965,5.78655028470937
Bemule16,be555773996213fb9bd87c773ae933c2,10,9,cs_tr_de_1,12,11.0,denn?,denn?,0,436.0,forward,0,0.0,436.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,8.811039934505137,-1.0443349879053503,6.077642243349034,8.811039934505137
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,2,1.0,şimdi,şimdi,0,864.0,forward,0,0.0,864.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,19.89577719267264,0.05707598692820753,6.761572768804055,19.89577719267264
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,3,2.0,"annem,",annem%2C,0,642.0,forward,0,0.0,642.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,28.182469541921208,0.8804652731114787,6.464588303689961,28.182469541921208
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,4,3.0,işte,işte,0,578.0,forward,0,0.0,578.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,21.73148285972967,0.23947691544557143,6.359573868672378,21.73148285972967
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,5,4.0,Almanyalı,Almanyalı,0,963.0,forward,0,0.0,963.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,29.61605087817565,1.0229099860796442,6.870053411798126,29.61605087817565
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,6,5.0,"da,",da%2C,0,576.0,forward,0,0.0,576.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,32.17891707927633,1.2775636504091614,6.3561076606958915,32.17891707927633
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,7,6.0,wir,wir,1,451.0,forward,0,0.0,451.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,23.94869144982024,0.45978505787101565,6.111467339502679,23.94869144982024
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,8,7.0,waren,waren,0,645.0,forward,0,0.0,645.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,11.716020904008149,-0.7556878285750089,6.4692503167957724,11.716020904008149
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,9,8.0,auch,auch,0,774.0,forward,0,0.0,774.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,16.226466798621512,-0.30751711473515786,6.651571873589727,16.226466798621512
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,10,9.0,zusammen,zusammen,0,770.0,forward,0,0.0,770.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,17.425659171390464,-0.18836195484796986,6.646390514847729,17.425659171390464
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,11,10.0,"da,",da%2C,1,495.0,forward,0,0.0,495.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,22.584928190510063,0.32427766731268215,6.20455776256869,22.584928190510063
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,12,11.0,bilmem,bilmem,0,317.0,forward,0,0.0,317.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,16.65222016979145,-0.2652130506281413,5.75890177387728,16.65222016979145
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,13,12.0,"ne,",ne%2C,0,530.0,forward,0,0.0,530.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,16.841761561376746,-0.24637967965911356,6.272877006546167,16.841761561376746
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,14,13.0,ich,ich,1,469.0,forward,0,0.0,469.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,19.315963138721006,-0.0005359841552315036,6.150602768446279,19.315963138721006
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,15,14.0,wußt,wußt,0,834.0,forward,0,0.0,834.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,25.98417629170313,0.6620366125756859,6.726233402358747,25.98417629170313
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,16,15.0,nicht,nicht,0,417.0,forward,0,0.0,417.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,6.513885553126292,-1.2725867712007464,6.0330862217988015,6.513885553126292
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,17,16.0,mehr,mehr,0,503.0,forward,0,0.0,503.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,14.349112436970334,-0.49405637583047124,6.220590170099739,14.349112436970334
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,18,17.0,wer,wer,0,332.0,forward,0,0.0,332.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,19.987298104294585,0.06616976462807217,5.805134968916488,19.987298104294585
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,19,18.0,ihr,ihr,0,390.0,forward,0,0.0,390.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,12.809038067440436,-0.6470825390271009,5.966146739123692,12.809038067440436
Bemule16,be555773996213fb9bd87c773ae933c2,11,10,cs_tr_de_1,20,19.0,seid.,seid.,0,503.0,forward,0,0.0,503.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,7.546122671882455,-1.1700207595083267,6.220590170099739,7.546122671882455
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,2,1.0,Türkiye’de,Türkiye’de,0,396.0,forward,0,0.0,396.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,26.12343270789856,0.6758735255797017,5.981414211254481,26.12343270789856
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,3,2.0,resimlere,resimlere,0,1648.0,forward,0,0.0,1648.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,26.75636738718749,0.7387637128602282,7.4073177104694174,26.75636738718749
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,4,3.0,"bakıyordum,",bakıyordum%2C,0,893.0,forward,0,0.0,893.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,43.18540498302367,2.3711995471578957,6.794586580876499,43.18540498302367
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,5,4.0,hätte,hätte,1,456.0,forward,0,0.0,456.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,33.29099267214663,1.3880626396323277,6.1224928095143865,33.29099267214663
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,6,5.0,ich,ich,0,537.0,forward,0,0.0,537.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,18.598849143210163,-0.07179046736640676,6.285998094508865,18.598849143210163
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,7,6.0,dir,dir,0,557.0,forward,0,0.0,557.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,13.340822182520307,-0.5942429590758888,6.322565239927284,13.340822182520307
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,8,7.0,schenken,schenken,0,578.0,forward,0,0.0,578.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,16.532359269029723,-0.27712277013503606,6.359573868672378,16.532359269029723
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,9,8.0,können.,können.,0,460.0,forward,0,0.0,460.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,16.437334038913797,-0.286564746872793,6.131226489483141,16.437334038913797
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,10,9.0,Ich,Ich,0,550.0,forward,0,0.0,550.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,19.228429472876662,-0.009233577790780774,6.309918278226516,19.228429472876662
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,11,10.0,war,war,0,435.0,forward,0,0.0,435.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,15.02372607979996,-0.42702484836350163,6.075346031088684,15.02372607979996
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,12,11.0,ja,ja,0,406.0,forward,0,0.0,406.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,11.860252434327734,-0.7413565741021996,6.0063531596017325,11.860252434327734
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,13,12.0,nicht,nicht,0,406.0,forward,0,0.0,406.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,10.107398377427954,-0.9155251313342099,6.0063531596017325,10.107398377427954
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,14,13.0,"da,",da%2C,0,453.0,forward,0,0.0,453.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,14.19637395680847,-0.5092329049995068,6.115892125483034,14.19637395680847
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,15,14.0,als,als,0,476.0,forward,0,0.0,476.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,11.196027919471428,-0.8073558083084215,6.16541785423142,11.196027919471428
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,16,15.0,wir,wir,0,556.0,forward,0,0.0,556.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,14.91428870354173,-0.4378988568727236,6.320768294250582,14.91428870354173
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,17,16.0,abfuhren.,abfuhren.,0,646.0,forward,0,0.0,646.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,34.08819967609489,1.467275391627493,6.470799503782602,34.08819967609489
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,18,17.0,Şey,Şey,1,631.0,forward,0,0.0,631.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,34.076664455736214,1.4661292193724127,6.447305862541213,34.076664455736214
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,19,18.0,geçenlerde,geçenlerde,0,1053.0,forward,0,0.0,1053.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,38.27479673568875,1.883267565483032,6.959398512133975,38.27479673568875
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,20,19.0,resimlere,resimlere,0,814.0,forward,0,0.0,814.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,14.459903660656156,-0.4830478451958915,6.70196036600254,14.459903660656156
Bemule16,be555773996213fb9bd87c773ae933c2,12,11,cs_tr_de_1,21,20.0,bakıyorum,bakıyorum,0,653.0,forward,0,0.0,653.0,False,False,ok,suitable,0.0576923076923076,0.9423076923076924,14.968371055862653,-0.4325250807512203,6.481577129276431,14.968371055862653
